,epoch,acc,precision,recall,pred_acc_member,pred_acc_non_member,true_member,false_member,true_non_member,false_non_member
0,1.0,0.48333333333333334,0.2727272727272727,0.02,0.07333333333333333,0.14,3.0,8.0,142.0,147.0
1,2.0,0.48333333333333334,0.2727272727272727,0.02,0.07333333333333333,0.14,3.0,8.0,142.0,147.0
2,3.0,0.49,0.4117647058823529,0.04666666666666667,0.04666666666666667,0.06666666666666667,7.0,10.0,140.0,143.0
3,4.0,0.48333333333333334,0.2727272727272727,0.02,0.06,0.13333333333333333,3.0,8.0,142.0,147.0
4,5.0,0.4633333333333333,0.3103448275862069,0.06,0.06,0.13333333333333333,9.0,20.0,130.0,141.0
5,6.0,0.4633333333333333,0.3103448275862069,0.06,0.06,0.13333333333333333,9.0,20.0,130.0,141.0
6,7.0,0.5166666666666667,0.6,0.1,0.18666666666666668,0.16666666666666666,15.0,10.0,140.0,135.0
7,8.0,0.49,0.4117647058823529,0.04666666666666667,0.04666666666666667,0.06666666666666667,7.0,10.0,140.0,143.0
8,9.0,0.49,0.4117647058823529,0.04666666666666667,0.04666666666666667,0.06666666666666667,7.0,10.0,140.0,143.0
9,10.0,0.5066666666666667,0.5217391304347826,0.16,0.29333333333333333,0.2733333333333333,24.0,22.0,128.0,126.0
10,11.0,0.51,0.5176470588235295,0.29333333333333333,0.29333333333333333,0.2733333333333333,44.0,41.0,109.0,106.0
11,12.0,0.49333333333333335,0.4444444444444444,0.05333333333333334,0.05333333333333334,0.07333333333333333,8.0,10.0,140.0,142.0
12,13.0,0.49333333333333335,0.48,0.16,0.21333333333333335,0.2,24.0,26.0,124.0,126.0
13,14.0,0.49333333333333335,0.4444444444444444,0.05333333333333334,0.06666666666666667,0.07333333333333333,8.0,10.0,140.0,142.0
14,15.0,0.51,0.56,0.09333333333333334,0.11333333333333333,0.09333333333333334,14.0,11.0,139.0,136.0
15,16.0,0.49333333333333335,0.4444444444444444,0.05333333333333334,0.06,0.07333333333333333,8.0,10.0,140.0,142.0
16,17.0,0.51,0.56,0.09333333333333334,0.12,0.11333333333333333,14.0,11.0,139.0,136.0
17,18.0,0.49333333333333335,0.4444444444444444,0.05333333333333334,0.06,0.07333333333333333,8.0,10.0,140.0,142.0
18,19.0,0.49333333333333335,0.45,0.06,0.06,0.07333333333333333,9.0,11.0,139.0,141.0
19,20.0,0.48333333333333334,0.3076923076923077,0.02666666666666667,0.02666666666666667,0.07333333333333333,4.0,9.0,141.0,146.0
20,21.0,0.48,0.3333333333333333,0.04,0.04666666666666667,0.08,6.0,12.0,138.0,144.0
21,22.0,0.48333333333333334,0.3076923076923077,0.02666666666666667,0.02666666666666667,0.07333333333333333,4.0,9.0,141.0,146.0
22,23.0,0.52,0.5555555555555556,0.2,0.2,0.16,30.0,24.0,126.0,120.0
23,24.0,0.5333333333333333,0.5833333333333334,0.23333333333333334,0.22666666666666666,0.16,35.0,25.0,125.0,115.0
24,25.0,0.5033333333333333,0.5128205128205128,0.13333333333333333,0.14,0.13333333333333333,20.0,19.0,131.0,130.0
25,26.0,0.5033333333333333,0.5128205128205128,0.13333333333333333,0.14,0.13333333333333333,20.0,19.0,131.0,130.0
26,27.0,0.5166666666666667,0.5609756097560976,0.15333333333333332,0.16666666666666666,0.12666666666666668,23.0,18.0,132.0,127.0
27,28.0,0.5033333333333333,0.5185185185185185,0.09333333333333334,0.09333333333333334,0.09333333333333334,14.0,13.0,137.0,136.0
28,29.0,0.5233333333333333,0.5393258426966292,0.32,0.32,0.2866666666666667,48.0,41.0,109.0,102.0
29,30.0,0.5166666666666667,0.5274725274725275,0.32,0.32,0.2866666666666667,48.0,43.0,107.0,102.0
30,31.0,0.5166666666666667,0.5274725274725275,0.32,0.32,0.29333333333333333,48.0,43.0,107.0,102.0
31,32.0,0.5166666666666667,0.5274725274725275,0.32,0.32,0.29333333333333333,48.0,43.0,107.0,102.0
32,33.0,0.49333333333333335,0.4921875,0.42,0.4266666666666667,0.4266666666666667,63.0,65.0,85.0,87.0
33,34.0,0.5166666666666667,0.5274725274725275,0.32,0.32,0.29333333333333333,48.0,43.0,107.0,102.0
34,35.0,0.5133333333333333,0.5217391304347826,0.32,0.32,0.29333333333333333,48.0,44.0,106.0,102.0
35,36.0,0.49333333333333335,0.49074074074074076,0.35333333333333333,0.35333333333333333,0.36666666666666664,53.0,55.0,95.0,97.0
36,37.0,0.5166666666666667,0.5190839694656488,0.4533333333333333,0.46,0.43333333333333335,68.0,63.0,87.0,82.0
37,38.0,0.49333333333333335,0.49074074074074076,0.35333333333333333,0.35333333333333333,0.36666666666666664,53.0,55.0,95.0,97.0
38,39.0,0.53,0.536,0.44666666666666666,0.46,0.42,67.0,58.0,92.0,83.0
39,40.0,0.5166666666666667,0.5233644859813084,0.37333333333333335,0.4066666666666667,0.34,56.0,51.0,99.0,94.0
40,41.0,0.5166666666666667,0.5210084033613446,0.41333333333333333,0.42,0.4066666666666667,62.0,57.0,93.0,88.0
41,42.0,0.5166666666666667,0.5210084033613446,0.41333333333333333,0.43333333333333335,0.4066666666666667,62.0,57.0,93.0,88.0
42,43.0,0.53,0.536,0.44666666666666666,0.47333333333333333,0.44,67.0,58.0,92.0,83.0
43,44.0,0.5233333333333333,0.5636363636363636,0.20666666666666667,0.22,0.17333333333333334,31.0,24.0,126.0,119.0
44,45.0,0.5233333333333333,0.559322033898305,0.22,0.22,0.17333333333333334,33.0,26.0,124.0,117.0
45,46.0,0.5233333333333333,0.559322033898305,0.22,0.22,0.17333333333333334,33.0,26.0,124.0,117.0
