,epoch,acc,precision,recall,pred_acc_member,pred_acc_non_member,true_member,false_member,true_non_member,false_non_member
0,1.0,0.5049833887043189,1.0,0.013245033112582781,0.08,0.08666666666666667,1.0,0.0,150.0,149.0
1,2.0,0.49666666666666665,0.48,0.08,0.08,0.08666666666666667,12.0,13.0,137.0,138.0
2,3.0,0.49,0.42105263157894735,0.05333333333333334,0.05333333333333334,0.07333333333333333,8.0,11.0,139.0,142.0
3,4.0,0.49,0.42105263157894735,0.05333333333333334,0.05333333333333334,0.07333333333333333,8.0,11.0,139.0,142.0
4,5.0,0.49666666666666665,0.47368421052631576,0.06,0.06,0.07333333333333333,9.0,10.0,140.0,141.0
5,6.0,0.49333333333333335,0.45,0.06,0.06666666666666667,0.07333333333333333,9.0,11.0,139.0,141.0
6,7.0,0.49666666666666665,0.47368421052631576,0.06,0.06,0.07333333333333333,9.0,10.0,140.0,141.0
7,8.0,0.49666666666666665,0.47368421052631576,0.06,0.06,0.07333333333333333,9.0,10.0,140.0,141.0
8,9.0,0.49333333333333335,0.45,0.06,0.06,0.07333333333333333,9.0,11.0,139.0,141.0
9,10.0,0.49666666666666665,0.47619047619047616,0.06666666666666667,0.07333333333333333,0.09333333333333334,10.0,11.0,139.0,140.0
10,11.0,0.49,0.44,0.07333333333333333,0.07333333333333333,0.09333333333333334,11.0,14.0,136.0,139.0
11,12.0,0.48333333333333334,0.44680851063829785,0.14,0.14666666666666667,0.17333333333333334,21.0,26.0,124.0,129.0
12,13.0,0.49,0.44,0.07333333333333333,0.07333333333333333,0.09333333333333334,11.0,14.0,136.0,139.0
13,14.0,0.49,0.44,0.07333333333333333,0.08,0.09333333333333334,11.0,14.0,136.0,139.0
14,15.0,0.49,0.4444444444444444,0.08,0.09333333333333334,0.1,12.0,15.0,135.0,138.0
15,16.0,0.48333333333333334,0.44680851063829785,0.14,0.16,0.18666666666666668,21.0,26.0,124.0,129.0
16,17.0,0.49666666666666665,0.4827586206896552,0.09333333333333334,0.09333333333333334,0.1,14.0,15.0,135.0,136.0
17,18.0,0.49333333333333335,0.46153846153846156,0.08,0.08666666666666667,0.1,12.0,14.0,136.0,138.0
18,19.0,0.49,0.4444444444444444,0.08,0.09333333333333334,0.1,12.0,15.0,135.0,138.0
19,20.0,0.49666666666666665,0.4827586206896552,0.09333333333333334,0.09333333333333334,0.1,14.0,15.0,135.0,136.0
20,21.0,0.49666666666666665,0.4827586206896552,0.09333333333333334,0.1,0.10666666666666667,14.0,15.0,135.0,136.0
21,22.0,0.49666666666666665,0.4838709677419355,0.1,0.1,0.10666666666666667,15.0,16.0,134.0,135.0
22,23.0,0.5333333333333333,0.5531914893617021,0.3466666666666667,0.34,0.28,52.0,42.0,108.0,98.0
23,24.0,0.49,0.4819277108433735,0.26666666666666666,0.3,0.2866666666666667,40.0,43.0,107.0,110.0
24,25.0,0.5266666666666666,0.5416666666666666,0.3466666666666667,0.35333333333333333,0.3,52.0,44.0,106.0,98.0
25,26.0,0.49,0.4819277108433735,0.26666666666666666,0.31333333333333335,0.3,40.0,43.0,107.0,110.0
26,27.0,0.51,0.5164835164835165,0.31333333333333335,0.31333333333333335,0.29333333333333333,47.0,44.0,106.0,103.0
27,28.0,0.5133333333333333,0.5208333333333334,0.3333333333333333,0.36,0.30666666666666664,50.0,46.0,104.0,100.0
28,29.0,0.5266666666666666,0.54,0.36,0.38,0.30666666666666664,54.0,46.0,104.0,96.0
29,30.0,0.5266666666666666,0.54,0.36,0.38666666666666666,0.30666666666666664,54.0,46.0,104.0,96.0
30,31.0,0.54,0.5576923076923077,0.38666666666666666,0.38666666666666666,0.30666666666666664,58.0,46.0,104.0,92.0
31,32.0,0.5333333333333333,0.5454545454545454,0.4,0.42,0.35333333333333333,60.0,50.0,100.0,90.0
32,33.0,0.5333333333333333,0.5431034482758621,0.42,0.42,0.35333333333333333,63.0,53.0,97.0,87.0
33,34.0,0.51,0.5176470588235295,0.29333333333333333,0.32666666666666666,0.32,44.0,41.0,109.0,106.0
34,35.0,0.5033333333333333,0.5051546391752577,0.32666666666666666,0.32666666666666666,0.32,49.0,48.0,102.0,101.0
35,36.0,0.51,0.5176470588235295,0.29333333333333333,0.32666666666666666,0.3333333333333333,44.0,41.0,109.0,106.0
36,37.0,0.56,0.55,0.66,0.6666666666666666,0.5466666666666666,99.0,81.0,69.0,51.0
37,38.0,0.55,0.5428571428571428,0.6333333333333333,0.6666666666666666,0.54,95.0,80.0,70.0,55.0
38,39.0,0.55,0.5428571428571428,0.6333333333333333,0.6666666666666666,0.54,95.0,80.0,70.0,55.0
39,40.0,0.5033333333333333,0.5051546391752577,0.32666666666666666,0.37333333333333335,0.34,49.0,48.0,102.0,101.0
40,41.0,0.56,0.5494505494505495,0.6666666666666666,0.7,0.5733333333333334,100.0,82.0,68.0,50.0
41,42.0,0.56,0.55,0.66,0.6866666666666666,0.5533333333333333,99.0,81.0,69.0,51.0
42,43.0,0.5666666666666667,0.553763440860215,0.6866666666666666,0.6866666666666666,0.5533333333333333,103.0,83.0,67.0,47.0
43,44.0,0.5666666666666667,0.553763440860215,0.6866666666666666,0.6866666666666666,0.5533333333333333,103.0,83.0,67.0,47.0
44,45.0,0.5666666666666667,0.553763440860215,0.6866666666666666,0.6866666666666666,0.5533333333333333,103.0,83.0,67.0,47.0
45,46.0,0.5533333333333333,0.5388349514563107,0.74,0.7533333333333333,0.66,111.0,95.0,55.0,39.0
46,47.0,0.5533333333333333,0.5388349514563107,0.74,0.7533333333333333,0.6666666666666666,111.0,95.0,55.0,39.0
47,48.0,0.5533333333333333,0.5487804878048781,0.6,0.64,0.5133333333333333,90.0,74.0,76.0,60.0
48,49.0,0.5633333333333334,0.5549132947976878,0.64,0.7,0.56,96.0,77.0,73.0,54.0
49,50.0,0.57,0.5555555555555556,0.7,0.74,0.64,105.0,84.0,66.0,45.0
50,51.0,0.55,0.5362318840579711,0.74,0.74,0.64,111.0,96.0,54.0,39.0
51,52.0,0.55,0.5362318840579711,0.74,0.74,0.64,111.0,96.0,54.0,39.0
52,53.0,0.57,0.5555555555555556,0.7,0.7466666666666667,0.6466666666666666,105.0,84.0,66.0,45.0
53,54.0,0.5533333333333333,0.5421052631578948,0.6866666666666666,0.7333333333333333,0.6133333333333333,103.0,87.0,63.0,47.0
54,55.0,0.5466666666666666,0.5301724137931034,0.82,0.84,0.7733333333333333,123.0,109.0,41.0,27.0
55,56.0,0.5533333333333333,0.5396039603960396,0.7266666666666667,0.74,0.6466666666666666,109.0,93.0,57.0,41.0
56,57.0,0.5566666666666666,0.5422885572139303,0.7266666666666667,0.74,0.6333333333333333,109.0,92.0,58.0,41.0
57,58.0,0.5566666666666666,0.542713567839196,0.72,0.74,0.6333333333333333,108.0,91.0,59.0,42.0
58,59.0,0.5466666666666666,0.5336538461538461,0.74,0.7733333333333333,0.7,111.0,97.0,53.0,39.0
59,60.0,0.5366666666666666,0.5244444444444445,0.7866666666666666,0.8066666666666666,0.76,118.0,107.0,43.0,32.0
60,61.0,0.5166666666666667,0.5102040816326531,0.8333333333333334,0.8466666666666667,0.8333333333333334,125.0,120.0,30.0,25.0
61,62.0,0.5166666666666667,0.5102040816326531,0.8333333333333334,0.8466666666666667,0.8333333333333334,125.0,120.0,30.0,25.0
62,63.0,0.5366666666666666,0.5244444444444445,0.7866666666666666,0.8133333333333334,0.7733333333333333,118.0,107.0,43.0,32.0
63,64.0,0.5266666666666666,0.5170940170940171,0.8066666666666666,0.8333333333333334,0.8066666666666666,121.0,113.0,37.0,29.0
64,65.0,0.5266666666666666,0.5170940170940171,0.8066666666666666,0.84,0.8133333333333334,121.0,113.0,37.0,29.0
65,66.0,0.5133333333333333,0.5074074074074074,0.9133333333333333,0.9,0.8866666666666667,137.0,133.0,17.0,13.0
66,67.0,0.5133333333333333,0.5077519379844961,0.8733333333333333,0.9,0.8666666666666667,131.0,127.0,23.0,19.0
67,68.0,0.5166666666666667,0.5094339622641509,0.9,0.9,0.8666666666666667,135.0,130.0,20.0,15.0
68,69.0,0.5133333333333333,0.5074074074074074,0.9133333333333333,0.9133333333333333,0.8933333333333333,137.0,133.0,17.0,13.0
69,70.0,0.5233333333333333,0.5129151291512916,0.9266666666666666,0.9333333333333333,0.9066666666666666,139.0,132.0,18.0,11.0
70,71.0,0.5233333333333333,0.5129151291512916,0.9266666666666666,0.9333333333333333,0.9066666666666666,139.0,132.0,18.0,11.0
71,72.0,0.5133333333333333,0.5072463768115942,0.9333333333333333,0.9333333333333333,0.9066666666666666,140.0,136.0,14.0,10.0
72,73.0,0.5166666666666667,0.5089605734767025,0.9466666666666667,0.9533333333333334,0.92,142.0,137.0,13.0,8.0
73,74.0,0.5233333333333333,0.5129151291512916,0.9266666666666666,0.9333333333333333,0.9266666666666666,139.0,132.0,18.0,11.0
74,75.0,0.5166666666666667,0.5089605734767025,0.9466666666666667,0.9533333333333334,0.92,142.0,137.0,13.0,8.0
75,76.0,0.5233333333333333,0.5130111524163569,0.92,0.9266666666666666,0.88,138.0,131.0,19.0,12.0
76,77.0,0.5166666666666667,0.5090252707581228,0.94,0.9533333333333334,0.9133333333333333,141.0,136.0,14.0,9.0
77,78.0,0.5166666666666667,0.5090252707581228,0.94,0.9533333333333334,0.9133333333333333,141.0,136.0,14.0,9.0
78,79.0,0.5266666666666666,0.5147058823529411,0.9333333333333333,0.9333333333333333,0.9066666666666666,140.0,132.0,18.0,10.0
79,80.0,0.5266666666666666,0.5147058823529411,0.9333333333333333,0.9333333333333333,0.9066666666666666,140.0,132.0,18.0,10.0
80,81.0,0.5133333333333333,0.5072463768115942,0.9333333333333333,0.9333333333333333,0.9066666666666666,140.0,136.0,14.0,10.0
81,82.0,0.5166666666666667,0.5090252707581228,0.94,0.9533333333333334,0.9133333333333333,141.0,136.0,14.0,9.0
82,83.0,0.5166666666666667,0.5087108013937283,0.9733333333333334,0.98,0.9466666666666667,146.0,141.0,9.0,4.0
83,84.0,0.49666666666666665,0.49828178694158076,0.9666666666666667,0.9733333333333334,0.9733333333333334,145.0,146.0,4.0,5.0
84,85.0,0.5133333333333333,0.5070422535211268,0.96,0.9733333333333334,0.94,144.0,140.0,10.0,6.0
85,86.0,0.5033333333333333,0.5017064846416383,0.98,0.98,0.98,147.0,146.0,4.0,3.0
86,87.0,0.49666666666666665,0.49828178694158076,0.9666666666666667,0.9733333333333334,0.9733333333333334,145.0,146.0,4.0,5.0
87,88.0,0.5,0.5,0.98,0.98,0.98,147.0,147.0,3.0,3.0
88,89.0,0.5,0.5,0.9733333333333334,0.98,0.9866666666666667,146.0,146.0,4.0,4.0
89,90.0,0.5033333333333333,0.5016949152542373,0.9866666666666667,0.9866666666666667,0.9866666666666667,148.0,147.0,3.0,2.0
90,91.0,0.5,0.5,0.9866666666666667,0.9866666666666667,0.9866666666666667,148.0,148.0,2.0,2.0
91,92.0,0.5,0.5,0.9866666666666667,0.9866666666666667,0.9866666666666667,148.0,148.0,2.0,2.0
92,93.0,0.5033333333333333,0.5016949152542373,0.9866666666666667,0.9866666666666667,0.9866666666666667,148.0,147.0,3.0,2.0
93,94.0,0.5,0.5,0.9866666666666667,0.9866666666666667,0.9933333333333333,148.0,148.0,2.0,2.0
94,95.0,0.5,0.5,0.9866666666666667,0.9866666666666667,1.0,148.0,148.0,2.0,2.0
95,96.0,0.5,0.5,0.98,0.9933333333333333,0.98,147.0,147.0,3.0,3.0
96,97.0,0.5,0.5,0.9933333333333333,1.0,0.9933333333333333,149.0,149.0,1.0,1.0
97,98.0,0.5,0.5,0.98,0.9933333333333333,0.9866666666666667,147.0,147.0,3.0,3.0
98,99.0,0.5033333333333333,0.5016835016835017,0.9933333333333333,0.9933333333333333,0.9866666666666667,149.0,148.0,2.0,1.0
99,100.0,0.4983388704318937,0.5,0.9933774834437086,0.9933333333333333,1.0,149.0,150.0,0.0,1.0
100,101.0,0.5,0.5,0.98,0.9933333333333333,0.9866666666666667,147.0,147.0,3.0,3.0
101,102.0,0.4983388704318937,0.5,0.9933774834437086,0.9933333333333333,1.0,149.0,150.0,0.0,1.0
102,103.0,0.5016611295681063,0.5016611295681063,1.0,1.0,1.0,150.0,150.0,0.0,0.0
103,104.0,0.4983388704318937,0.5,0.9933774834437086,0.9933333333333333,1.0,149.0,150.0,0.0,1.0
104,105.0,0.4983388704318937,0.5,0.9933774834437086,0.9933333333333333,1.0,149.0,150.0,0.0,1.0
105,106.0,0.5016611295681063,0.5016611295681063,1.0,1.0,1.0,150.0,150.0,0.0,0.0
106,107.0,0.5066666666666667,0.5033783783783784,0.9933333333333333,0.9933333333333333,0.9866666666666667,149.0,147.0,3.0,1.0
107,108.0,0.5033333333333333,0.5016835016835017,0.9933333333333333,0.9933333333333333,0.9866666666666667,149.0,148.0,2.0,1.0
108,109.0,0.5016611295681063,0.5016611295681063,1.0,1.0,1.0,150.0,150.0,0.0,0.0
109,110.0,0.5016611295681063,0.5016611295681063,1.0,1.0,1.0,150.0,150.0,0.0,0.0
110,111.0,0.4983388704318937,0.5,0.9933774834437086,0.9933333333333333,1.0,149.0,150.0,0.0,1.0
111,112.0,0.4983388704318937,0.5,0.9933774834437086,0.9933333333333333,1.0,149.0,150.0,0.0,1.0
112,113.0,0.4983388704318937,0.5,0.9933774834437086,0.9933333333333333,1.0,149.0,150.0,0.0,1.0
113,114.0,0.4983388704318937,0.5,0.9933774834437086,0.9933333333333333,1.0,149.0,150.0,0.0,1.0
114,115.0,0.5066666666666667,0.5033783783783784,0.9933333333333333,0.9933333333333333,0.98,149.0,147.0,3.0,1.0
115,116.0,0.5066666666666667,0.5033783783783784,0.9933333333333333,0.9933333333333333,0.9866666666666667,149.0,147.0,3.0,1.0
116,117.0,0.5033333333333333,0.5016835016835017,0.9933333333333333,0.9933333333333333,0.9866666666666667,149.0,148.0,2.0,1.0
117,118.0,0.5066666666666667,0.5033783783783784,0.9933333333333333,0.9933333333333333,0.9866666666666667,149.0,147.0,3.0,1.0
118,119.0,0.5066666666666667,0.5033783783783784,0.9933333333333333,0.9933333333333333,0.9866666666666667,149.0,147.0,3.0,1.0
119,120.0,0.5033333333333333,0.5016835016835017,0.9933333333333333,0.9933333333333333,0.9933333333333333,149.0,148.0,2.0,1.0
120,121.0,0.5,0.5,0.9933333333333333,0.9933333333333333,0.9933333333333333,149.0,149.0,1.0,1.0
121,122.0,0.5016611295681063,0.5016611295681063,1.0,1.0,1.0,150.0,150.0,0.0,0.0
122,123.0,0.5033333333333333,0.5016835016835017,0.9933333333333333,0.9933333333333333,0.9933333333333333,149.0,148.0,2.0,1.0
123,124.0,0.5049833887043189,0.5033333333333333,1.0,1.0,1.0,150.0,149.0,1.0,0.0
124,125.0,0.5016611295681063,0.5016611295681063,1.0,1.0,1.0,150.0,150.0,0.0,0.0
125,126.0,0.5016611295681063,0.5016611295681063,1.0,1.0,1.0,150.0,150.0,0.0,0.0
126,127.0,0.5016611295681063,0.5016611295681063,1.0,1.0,1.0,150.0,150.0,0.0,0.0
127,128.0,0.5016611295681063,0.5016611295681063,1.0,1.0,1.0,150.0,150.0,0.0,0.0
128,129.0,0.4950166112956811,0.4983277591973244,0.9867549668874173,0.9933333333333333,1.0,148.0,150.0,0.0,2.0
129,130.0,0.4983388704318937,0.5,0.9933774834437086,0.9933333333333333,1.0,149.0,150.0,0.0,1.0
