,epoch,participant,test_loss,test_accuracy,train_accuracy
0,0.0,g,0.07196988673502458,0.00374161877394636,0.0
1,0.0,0.0,0.07195557140070817,0.004040948275862069,0.0
2,0.0,1.0,0.07196449526938899,0.0045797413793103444,0.0
3,0.0,2.0,0.07196143796217852,0.0045797413793103444,0.0
4,0.0,3.0,0.07196033257862618,0.003502155172413793,0.0
5,0.0,4.0,0.07197166902237925,0.003502155172413793,0.0
6,0.0,5.0,0.07197298122377231,0.004310344827586207,0.0
7,0.0,6.0,0.07198022126123824,0.003232758620689655,0.0
8,0.0,7.0,0.07198510087769606,0.002963362068965517,0.0
9,0.0,8.0,0.07197717101923351,0.002963362068965517,0.0
10,1.0,1.0,0.05830999405990387,0.19558189655172414,0.11880387931034483
11,1.0,8.0,0.05965099258926408,0.16998922413793102,0.11449353448275862
12,1.0,7.0,0.060314178466796875,0.18480603448275862,0.09428879310344827
13,1.0,3.0,0.05890330582343299,0.16998922413793102,0.09779094827586207
14,1.0,2.0,0.06047344233455329,0.15328663793103448,0.08485991379310345
15,1.0,0.0,0.06000576303179922,0.18480603448275862,0.09671336206896551
16,1.0,4.0,0.05966204372716361,0.14601293103448276,0.11584051724137931
17,1.0,g,0.07188484311046728,0.0326867816091954,0.10325585305690765
18,2.0,3.0,0.05677165855364553,0.2117456896551724,0.15301724137931033
19,2.0,6.0,0.059685215739340616,0.17429956896551724,0.10910560344827586
20,2.0,1.0,0.05891269175656911,0.20043103448275862,0.11853448275862069
21,2.0,2.0,0.05845340354175403,0.17618534482758622,0.11072198275862069
22,2.0,0.0,0.05757915896588359,0.21578663793103448,0.14304956896551724
23,2.0,7.0,0.05937067091721913,0.22198275862068967,0.12392241379310345
24,2.0,4.0,0.058292512107512046,0.17807112068965517,0.1255387931034483
25,2.0,5.0,0.06008703171693046,0.1883081896551724,0.09321120689655173
26,2.0,g,0.059858307356578634,0.1845067049808429,0.122137650847435
27,3.0,5.0,0.05822652886653769,0.20851293103448276,0.12769396551724138
28,3.0,2.0,0.05809032255462531,0.1931573275862069,0.11961206896551724
29,3.0,7.0,0.05862353221866591,0.23248922413793102,0.14655172413793102
30,3.0,3.0,0.05663866825915616,0.21255387931034483,0.1575969827586207
31,3.0,0.0,0.057394304601796745,0.2271012931034483,0.14682112068965517
32,3.0,1.0,0.05711148525106496,0.22683189655172414,0.14358836206896552
33,3.0,4.0,0.05873531282975756,0.16029094827586207,0.12284482758620689
34,3.0,g,0.05957101108470639,0.1886374521072797,0.13781557977199554
35,4.0,2.0,0.04497234092961098,0.33836206896551724,0.265625
36,4.0,7.0,0.04429068377819555,0.35695043103448276,0.28367456896551724
37,4.0,1.0,0.043157290859982884,0.36961206896551724,0.28717672413793105
38,4.0,3.0,0.04384216049621845,0.3537176724137931,0.2790948275862069
39,4.0,4.0,0.043755883672114075,0.34967672413793105,0.2718211206896552
40,4.0,5.0,0.059391756381454136,0.20608836206896552,0.1136853448275862
41,4.0,8.0,0.05824398576956371,0.1880387931034483,0.11179956896551724
42,4.0,0.0,0.05745171973931378,0.21632543103448276,0.16729525862068967
43,4.0,g,0.12324579155707725,0.17941810344827586,0.2225215584039688
44,5.0,2.0,0.06565934220521615,0.125,0.0668103448275862
45,5.0,3.0,0.06437302066077447,0.11853448275862069,0.08028017241379311
46,5.0,7.0,0.04503040767178453,0.3432112068965517,0.2933728448275862
47,5.0,4.0,0.06266238180727794,0.15382543103448276,0.10829741379310345
48,5.0,8.0,0.058310983188707255,0.19989224137931033,0.12257543103448276
49,5.0,0.0,0.04448040568366133,0.3270474137931034,0.27720905172413796
50,5.0,6.0,0.05856192227581452,0.19234913793103448,0.12526939655172414
51,5.0,g,0.11473028431735734,0.1842971743295019,0.15340210497379303
52,6.0,4.0,0.04420432756687033,0.34832974137931033,0.2847521551724138
53,6.0,6.0,0.044919230108117235,0.3421336206896552,0.26697198275862066
54,6.0,8.0,0.043745528007375786,0.34832974137931033,0.29660560344827586
55,6.0,3.0,0.060311887927096464,0.1646012931034483,0.1320043103448276
56,6.0,0.0,0.044246237275415455,0.3375538793103448,0.2995689655172414
57,6.0,5.0,0.04439326497758257,0.3604525862068966,0.29714439655172414
58,6.0,7.0,0.045147865561061894,0.34375,0.296875
59,6.0,g,0.10528202115119188,0.1899545019157088,0.26770320534706116
60,7.0,8.0,0.04681200418492843,0.31492456896551724,0.2745150862068966
61,7.0,7.0,0.045322028663137864,0.34509698275862066,0.2925646551724138
62,7.0,5.0,0.04520247658265048,0.3504849137931034,0.29822198275862066
63,7.0,1.0,0.04333109138854619,0.3701508620689655,0.31061422413793105
64,7.0,3.0,0.04502919926468668,0.3402478448275862,0.2699353448275862
65,7.0,6.0,0.04583134148912183,0.33351293103448276,0.26535560344827586
66,7.0,4.0,0.04327111023253408,0.3599137931034483,0.3073814655172414
67,7.0,g,0.09606529895030676,0.19893438697318008,0.288369745016098
68,8.0,7.0,0.0457185642986462,0.33620689655172414,0.29094827586206895
69,8.0,0.0,0.04495751376038995,0.33135775862068967,0.2933728448275862
70,8.0,2.0,0.04400259320592058,0.3459051724137931,0.2860991379310345
71,8.0,6.0,0.04616113058451948,0.33189655172413796,0.265625
72,8.0,3.0,0.043608434883684946,0.3550646551724138,0.29552801724137934
73,8.0,4.0,0.047060716511874365,0.3270474137931034,0.2621228448275862
74,8.0,5.0,0.04294681677530552,0.3776939655172414,0.3453663793103448
75,8.0,g,0.08765115266330398,0.20761494252873564,0.2912946343421936
76,9.0,6.0,0.043142574935637674,0.36072198275862066,0.30872844827586204
77,9.0,7.0,0.04641921420035691,0.3265086206896552,0.2855603448275862
78,9.0,5.0,0.043988421880479515,0.3693426724137931,0.34132543103448276
79,9.0,8.0,0.04380685900305879,0.3531788793103448,0.31276939655172414
80,9.0,4.0,0.04345348804932216,0.36584051724137934,0.3073814655172414
81,9.0,1.0,0.04241321312970128,0.38362068965517243,0.32731681034482757
82,9.0,2.0,0.04510623961687088,0.34240301724137934,0.2920258620689655
83,9.0,0.0,0.04870902901065761,0.2874461206896552,0.24461206896551724
84,9.0,g,0.04721466812993832,0.33955938697318006,0.30246496200561523
85,10.0,5.0,0.045225039252947116,0.3609913793103448,0.33459051724137934
86,10.0,7.0,0.04705762201599006,0.31115301724137934,0.28098060344827586
87,10.0,0.0,0.03594559206274049,0.43345905172413796,0.39601293103448276
88,10.0,2.0,0.04434542768988116,0.3542564655172414,0.3063038793103448
89,10.0,6.0,0.044047191931769765,0.34832974137931033,0.30334051724137934
90,10.0,4.0,0.03597552746791264,0.4326508620689655,0.4027478448275862
91,10.0,1.0,0.04389702766362963,0.36853448275862066,0.3154633620689655
92,10.0,g,0.04815083573718637,0.3369252873563218,0.334205687046051
93,11.0,4.0,0.04550999480074849,0.34186422413793105,0.2906788793103448
94,11.0,6.0,0.044533027528688825,0.34617456896551724,0.30064655172413796
95,11.0,5.0,0.04511763643601845,0.36072198275862066,0.33782327586206895
96,11.0,1.0,0.04372788490406398,0.3720366379310345,0.3208512931034483
97,11.0,0.0,0.04467775923167837,0.3402478448275862,0.2933728448275862
98,11.0,8.0,0.04433310468649042,0.34779094827586204,0.3168103448275862
99,11.0,7.0,0.04694688345851569,0.31384698275862066,0.28313577586206895
100,11.0,2.0,0.04488381929695606,0.34967672413793105,0.30280172413793105
101,11.0,g,0.055972034896641855,0.22877753831417624,0.3057650923728943
102,12.0,5.0,0.036665635922088706,0.43561422413793105,0.4418103448275862
103,12.0,2.0,0.03696254554108299,0.41163793103448276,0.38927801724137934
104,12.0,6.0,0.03591348474909519,0.42429956896551724,0.39304956896551724
105,12.0,1.0,0.03556606462546464,0.43507543103448276,0.3666487068965517
106,12.0,4.0,0.04405504824786351,0.3564116379310345,0.31061422413793105
107,12.0,0.0,0.04469857178628445,0.34051724137931033,0.2974137931034483
108,12.0,8.0,0.04473411735018779,0.3426724137931034,0.3146551724137931
109,12.0,g,0.05680600660085906,0.21848060344827586,0.3590671420097351
110,13.0,2.0,0.03719538395646317,0.41433189655172414,0.39816810344827586
111,13.0,4.0,0.03658415155549501,0.4291487068965517,0.39709051724137934
112,13.0,7.0,0.036089544762568225,0.4191810344827586,0.4078663793103448
113,13.0,8.0,0.03572213004246868,0.4191810344827586,0.3666487068965517
114,13.0,6.0,0.03623820484840665,0.4248383620689655,0.3954741379310345
115,13.0,1.0,0.04542557863068992,0.3566810344827586,0.3057650862068966
116,13.0,3.0,0.03472352165985724,0.44288793103448276,0.3995150862068966
117,13.0,g,0.05732824362214954,0.2149485153256705,0.38150402903556824
118,14.0,0.0,0.035622039392333604,0.42780172413793105,0.35964439655172414
119,14.0,6.0,0.04474147704654727,0.34375,0.30064655172413796
120,14.0,4.0,0.03656132869293977,0.4313038793103448,0.4005926724137931
121,14.0,3.0,0.04347820438701531,0.3636853448275862,0.31276939655172414
122,14.0,7.0,0.0373826684622929,0.4151400862068966,0.4175646551724138
123,14.0,5.0,0.03688876844685653,0.43830818965517243,0.4396551724137931
124,14.0,2.0,0.037250276398042154,0.41487068965517243,0.39870689655172414
125,14.0,g,0.05763724301424292,0.2159662356321839,0.3756542503833771
126,15.0,0.0,0.03560214913610754,0.4267241379310345,0.3599137931034483
127,15.0,3.0,0.03459511902825586,0.43345905172413796,0.36799568965517243
128,15.0,1.0,0.03622654992444762,0.4207974137931034,0.3526400862068966
129,15.0,5.0,0.03597036049026867,0.43426724137931033,0.3844288793103448
130,15.0,6.0,0.03591712117837421,0.42429956896551724,0.3564116379310345
131,15.0,2.0,0.03675031414705104,0.4113685344827586,0.3467133620689655
132,15.0,7.0,0.03728226491988733,0.41648706896551724,0.42322198275862066
133,15.0,g,0.05778853447529776,0.2194683908045977,0.370189368724823
134,16.0,1.0,0.03619587151654836,0.421875,0.35237068965517243
135,16.0,0.0,0.03573702593687279,0.4248383620689655,0.35748922413793105
136,16.0,6.0,0.035911315763048055,0.4183728448275862,0.35964439655172414
137,16.0,2.0,0.036773096256215,0.4110991379310345,0.35129310344827586
138,16.0,4.0,0.03562118572279297,0.4280711206896552,0.36530172413793105
139,16.0,7.0,0.0360615934277403,0.4197198275862069,0.41163793103448276
140,16.0,3.0,0.03490570364198808,0.4326508620689655,0.3599137931034483
141,16.0,g,0.0578716273394581,0.22291068007662834,0.3653786778450012
